q,k,mated
050626L_20180131_2_2_2_csafe_jekruse.tiff,012550L_20180307_2_1_2_csafe_jekruse.tiff,False
043442R_20180214_2_1_1_csafe_jekruse.tiff,018311R_20180305_2_2_1_csafe_bpbryson.tiff,False
025677L_20180131_2_2_2_csafe_hanrahan.tiff,084811L_20180321_2_1_2_csafe_tpashek.tiff,False
110412L_20180214_2_2_2_csafe_tpashek.tiff,061703L_20180321_2_2_1_csafe_tpashek.tiff,False
045684L_20180131_2_1_1_csafe_tpashek.tiff,083749L_20180321_2_2_2_csafe_boekhoff.tiff,False
018980L_20180124_2_2_2_csafe_bryson.tiff,050626L_20180319_2_1_1_csafe_bpbryson.tiff,False
151871L_20180226_2_2_1_csafe_bpbryson.tiff,051403L_20180319_2_1_1_csafe_bpbryson.tiff,False
048395R_20180124_2_2_1_csafe_jekruse.tiff,089280R_20180321_2_2_1_csafe_jekruse.tiff,False
020544L_20180124_2_1_2_csafe_tpashek.tiff,083749L_20180321_2_2_1_csafe_boekhoff.tiff,False
021667R_20180124_2_1_2_csafe_tpashek.tiff,014318R_20180228_2_1_1_csafe_boekhoff.tiff,False
108416L_20180214_2_2_2_csafe_tpashek.tiff,095301L_20180328_2_1_2_csafe_tpashek.tiff,False
003859R_20180124_2_2_2_csafe_boekhoff.tiff,072299R_20180321_2_2_2_csafe_tpashek.tiff,False
001732L_20180124_2_2_1_csafe_jekruse.tiff,112374L_20180402_2_2_1_csafe_bpbryson.tiff,False
133942L_20180221_2_1_1_csafe_tpashek.tiff,014450L_20180228_2_1_2_csafe_boekhoff.tiff,False
027121L_20180124_2_1_1_csafe_jekruse.tiff,007961L_20180228_2_1_2_csafe_jekruse.tiff,False
091173R_20180214_2_2_2_csafe_boekhoff.tiff,008475R_20180228_2_1_1_csafe_boekhoff.tiff,False
061703L_20180207_2_2_2_csafe_boekhoff.tiff,157754L_20180404_2_2_1_csafe_tpashek.tiff,False
079218L_20180207_2_1_2_csafe_jekruse.tiff,077082L_20180321_2_2_2_csafe_jekruse.tiff,False
105050R_20180214_2_2_2_csafe_jekruse.tiff,089280R_20180321_2_1_2_csafe_jekruse.tiff,False
065231L_20180207_2_1_1_csafe_boekhoff.tiff,073367L_20180321_2_2_1_csafe_tpashek.tiff,False
019546L_20180124_2_1_1_csafe_tpashek.tiff,098084L_20180328_2_1_1_csafe_boekhoff.tiff,False
060706L_20180131_2_1_2_csafe_hanrahan.tiff,066782L_20180328_2_2_2_csafe_tpashek.tiff,False
148647R_20180221_2_2_2_csafe_tpashek.tiff,083929R_20180321_2_2_2_csafe_boekhoff.tiff,False
034419R_20180131_2_2_2_csafe_jekruse.tiff,016098R_20180305_2_2_2_csafe_bpbryson.tiff,False
135791R_20180221_2_2_1_csafe_dtmartin.tiff,144088R_20180409_2_1_2_csafe_bpbryson.tiff,False
024000R_20180124_2_1_1_csafe_jekruse.tiff,125855R_20180409_2_1_2_csafe_bpbryson.tiff,False
033281L_20180131_2_2_2_csafe_hanrahan.tiff,056495L_20180307_2_1_2_csafe_boekhoff.tiff,False
032520L_20180131_2_1_1_csafe_martin.tiff,051403L_20180319_2_2_1_csafe_bpbryson.tiff,False
093150L_20180214_2_2_2_csafe_tpashek.tiff,133942L_20180404_2_2_2_csafe_hanrahan.tiff,False
140634L_20180221_2_1_2_csafe_hanrahan.tiff,014450L_20180228_2_2_1_csafe_boekhoff.tiff,False
131974L_20180221_2_1_2_csafe_tpashek.tiff,091734L_20180328_2_2_2_csafe_boekhoff.tiff,False
012352R_20180124_2_2_1_csafe_jekruse.tiff,050277R_20180319_2_1_2_csafe_bpbryson.tiff,False
046013L_20180131_2_1_2_csafe_tpashek.tiff,014450L_20180228_2_1_2_csafe_boekhoff.tiff,False
140459R_20180221_2_1_1_csafe_hanrahan.tiff,013609R_20180228_2_2_2_csafe_boekhoff.tiff,False
127153R_20180221_2_2_2_csafe_hanrahan.tiff,092115R_20180328_2_1_2_csafe_boekhoff.tiff,False
120600L_20180214_2_1_1_csafe_hanrahan.tiff,068320L_20180321_2_2_2_csafe_tpashek.tiff,False
041725L_20180131_2_2_2_csafe_tpashek.tiff,131974L_20180404_2_1_1_csafe_hanrahan.tiff,False
127413L_20180221_2_1_1_csafe_hanrahan.tiff,084811L_20180321_2_2_2_csafe_tpashek.tiff,False
022867R_20180124_2_1_2_csafe_bryson.tiff,105050R_20180402_2_2_1_csafe_bpbryson.tiff,False
086927R_20180221_2_2_1_csafe_hanrahan.tiff,003859R_20180228_2_2_1_csafe_boekhoff.tiff,False
002054L_20180124_2_2_2_csafe_boekhoff.tiff,127413L_20180404_2_1_1_csafe_tpashek.tiff,False
047902R_20180131_2_2_1_csafe_hanrahan.tiff,095995R_20180328_2_2_1_csafe_tpashek.tiff,False
160138R_20180221_2_1_2_csafe_dtmartin.tiff,138432R_20180409_2_1_1_csafe_bpbryson.tiff,False
095995R_20180214_2_2_1_csafe_hanrahan.tiff,088597R_20180404_2_2_2_csafe_hanrahan.tiff,False
148763L_20180221_2_1_2_csafe_tpashek.tiff,097136L_20180328_2_2_1_csafe_boekhoff.tiff,False
117217L_20180214_2_2_2_csafe_hanrahan.tiff,028882L_20180228_2_2_1_csafe_boekhoff.tiff,False
053900R_20180124_2_1_1_csafe_hanrahan.tiff,045804R_20180307_2_2_1_csafe_boekhoff.tiff,False
060706L_20180131_2_1_1_csafe_hanrahan.tiff,056495L_20180307_2_2_1_csafe_boekhoff.tiff,False
086457L_20180221_2_2_1_csafe_hanrahan.tiff,072582L_20180321_2_2_1_csafe_tpashek.tiff,False
076650R_20180226_2_2_1_csafe_bpbryson.tiff,151222R_20180409_2_2_1_csafe_bpbryson.tiff,False
140459R_20180221_2_1_2_csafe_hanrahan.tiff,157104R_20180404_2_2_1_csafe_tpashek.tiff,False
102154L_20180214_2_1_2_csafe_jekruse.tiff,103485L_20180321_2_1_1_csafe_jekruse.tiff,False
086457L_20180221_2_2_2_csafe_hanrahan.tiff,092216L_20180328_2_2_1_csafe_boekhoff.tiff,False
032826R_20180131_2_1_1_csafe_hanrahan.tiff,043442R_20180319_2_2_2_csafe_bpbryson.tiff,False
117875R_20180214_2_1_2_csafe_hanrahan.tiff,126848R_20180404_2_2_1_csafe_hanrahan.tiff,False
065344R_20180207_2_2_1_csafe_boekhoff.tiff,066991R_20180328_2_2_1_csafe_tpashek.tiff,False
127153R_20180221_2_1_2_csafe_hanrahan.tiff,092115R_20180328_2_1_2_csafe_boekhoff.tiff,False
107599L_20180214_2_2_2_csafe_tpashek.tiff,126068L_20180404_2_2_1_csafe_hanrahan.tiff,False
040683R_20180131_2_2_1_csafe_hanrahan.tiff,023244R_20180228_2_2_1_csafe_boekhoff.tiff,False
033281L_20180131_2_1_2_csafe_hanrahan.tiff,117217L_20180328_2_1_1_csafe_boekhoff.tiff,False
092216L_20180214_2_2_2_csafe_tpashek.tiff,003271L_20180228_2_1_2_csafe_boekhoff.tiff,False
080478R_20180207_2_1_1_csafe_jekruse.tiff,049490R_20180319_2_2_2_csafe_bpbryson.tiff,False
140459R_20180221_2_2_1_csafe_hanrahan.tiff,060465R_20180307_2_2_1_csafe_boekhoff.tiff,False
004756R_20180124_2_1_1_csafe_boekhoff.tiff,093161R_20180328_2_2_2_csafe_tpashek.tiff,False
020574R_20180124_2_2_2_csafe_tpashek.tiff,146360R_20180404_2_1_1_csafe_tpashek.tiff,False
150768R_20180221_2_2_1_csafe_dtmartin.tiff,155006R_20180409_2_1_1_csafe_bpbryson.tiff,False
117217L_20180214_2_1_2_csafe_hanrahan.tiff,157754L_20180404_2_1_1_csafe_tpashek.tiff,False
043758L_20180214_2_1_1_csafe_jekruse.tiff,152759L_20180409_2_2_2_csafe_bpbryson.tiff,False
102154L_20180214_2_2_1_csafe_jekruse.tiff,049924L_20180319_2_1_2_csafe_bpbryson.tiff,False
135791R_20180221_2_2_2_csafe_dtmartin.tiff,089280R_20180321_2_1_2_csafe_jekruse.tiff,False
101662R_20180214_2_1_1_csafe_hanrahan.tiff,002898R_20180228_2_1_2_csafe_hanrahan.tiff,False
020574R_20180124_2_2_1_csafe_tpashek.tiff,095995R_20180328_2_2_1_csafe_tpashek.tiff,False
001351R_20180124_2_1_2_csafe_jekruse.tiff,144088R_20180409_2_2_2_csafe_bpbryson.tiff,False
146976L_20180221_2_2_1_csafe_hanrahan.tiff,041725L_20180307_2_1_1_csafe_boekhoff.tiff,False
119777L_20180214_2_2_2_csafe_hanrahan.tiff,054359L_20180307_2_1_1_csafe_boekhoff.tiff,False
021345L_20180124_2_2_1_csafe_tpashek.tiff,065231L_20180321_2_1_2_csafe_tpashek.tiff,False
084563R_20180221_2_2_2_csafe_hanrahan.tiff,003859R_20180228_2_1_2_csafe_boekhoff.tiff,False
104052R_20180214_2_1_2_csafe_jekruse.tiff,048395R_20180319_2_2_2_csafe_bpbryson.tiff,False
157754L_20180221_2_2_2_csafe_hanrahan.tiff,021345L_20180228_2_2_1_csafe_boekhoff.tiff,False
013609R_20180124_2_2_1_csafe_tpashek.tiff,132596R_20180404_2_2_2_csafe_tpashek.tiff,False
104158L_20180214_2_2_1_csafe_jekruse.tiff,080592L_20180321_2_2_1_csafe_jekruse.tiff,False
121753L_20180221_2_1_2_csafe_hanrahan.tiff,068320L_20180321_2_2_2_csafe_tpashek.tiff,False
075718L_20180207_2_2_2_csafe_boekhoff.tiff,091734L_20180328_2_2_2_csafe_boekhoff.tiff,False
065231L_20180207_2_2_2_csafe_boekhoff.tiff,157754L_20180404_2_1_2_csafe_tpashek.tiff,False
126068L_20180221_2_1_1_csafe_hanrahan.tiff,132499L_20180404_2_2_1_csafe_tpashek.tiff,False
027121L_20180124_2_1_2_csafe_jekruse.tiff,034323L_20180307_2_1_1_csafe_bpbryson.tiff,False
060706L_20180131_2_2_1_csafe_hanrahan.tiff,140634L_20180404_2_2_2_csafe_tpashek.tiff,False
093161R_20180214_2_1_2_csafe_tpashek.tiff,119819R_20180328_2_1_2_csafe_boekhoff.tiff,False
007414R_20180124_2_2_1_csafe_tpashek.tiff,155006R_20180409_2_2_2_csafe_bpbryson.tiff,False
140634L_20180221_2_1_1_csafe_hanrahan.tiff,013046L_20180228_2_2_2_csafe_boekhoff.tiff,False
101662R_20180214_2_1_2_csafe_hanrahan.tiff,084563R_20180321_2_1_1_csafe_tpashek.tiff,False
119777L_20180214_2_1_1_csafe_hanrahan.tiff,013046L_20180228_2_2_2_csafe_boekhoff.tiff,False
080478R_20180207_2_2_2_csafe_jekruse.tiff,039341R_20180307_2_2_2_csafe_bpbryson.tiff,False
091173R_20180214_2_2_1_csafe_boekhoff.tiff,095995R_20180328_2_1_1_csafe_tpashek.tiff,False
081815L_20180131_2_2_1_csafe_hanrahan.tiff,097136L_20180328_2_2_1_csafe_boekhoff.tiff,False
023519L_20180124_2_2_2_csafe_boekhoff.tiff,098084L_20180328_2_1_1_csafe_boekhoff.tiff,False
014450L_20180124_2_1_1_csafe_boekhoff.tiff,133942L_20180404_2_2_2_csafe_hanrahan.tiff,False
075110R_20180207_2_1_1_csafe_boekhoff.tiff,097195R_20180328_2_1_1_csafe_boekhoff.tiff,False
080478R_20180207_2_1_2_csafe_jekruse.tiff,001351R_20180228_2_1_1_csafe_jekruse.tiff,False
081247R_20180131_2_1_2_csafe_hanrahan.tiff,146360R_20180404_2_2_2_csafe_tpashek.tiff,False
160138R_20180221_2_2_2_csafe_dtmartin.tiff,077778R_20180321_2_1_2_csafe_jekruse.tiff,False
120425R_20180214_2_2_1_csafe_hanrahan.tiff,036893R_20180307_2_1_1_csafe_boekhoff.tiff,False
153514L_20180226_2_2_2_csafe_bpbryson.tiff,037549L_20180319_2_1_1_csafe_bpbryson.tiff,False
121753L_20180221_2_2_1_csafe_hanrahan.tiff,120600L_20180328_2_1_1_csafe_boekhoff.tiff,False
034419R_20180131_2_2_1_csafe_jekruse.tiff,150768R_20180409_2_1_1_csafe_bpbryson.tiff,False
063620R_20180214_2_2_1_csafe_jekruse.tiff,102420R_20180402_2_2_2_csafe_bpbryson.tiff,False
045684L_20180131_2_1_2_csafe_tpashek.tiff,075718L_20180321_2_2_1_csafe_boekhoff.tiff,False
021345L_20180124_2_1_1_csafe_tpashek.tiff,067241L_20180321_2_1_1_csafe_tpashek.tiff,False
126848R_20180221_2_2_2_csafe_hanrahan.tiff,119819R_20180328_2_1_2_csafe_boekhoff.tiff,False
041672R_20180131_2_2_2_csafe_tpashek.tiff,083929R_20180321_2_2_2_csafe_boekhoff.tiff,False
063620R_20180214_2_2_2_csafe_jekruse.tiff,103880R_20180321_2_2_2_csafe_jekruse.tiff,False
077082L_20180207_2_2_2_csafe_jekruse.tiff,138246L_20180409_2_1_1_csafe_bpbryson.tiff,False
082497L_20180207_2_1_1_csafe_boekhoff.tiff,148763L_20180404_2_2_2_csafe_tpashek.tiff,False
119777L_20180214_2_1_2_csafe_hanrahan.tiff,066782L_20180328_2_2_2_csafe_tpashek.tiff,False
088621L_20180207_2_1_2_csafe_boekhoff.tiff,095301L_20180328_2_1_2_csafe_tpashek.tiff,False
027853R_20180124_2_2_1_csafe_jekruse.tiff,150768R_20180409_2_2_1_csafe_bpbryson.tiff,False
093161R_20180214_2_1_1_csafe_tpashek.tiff,130829R_20180404_2_1_1_csafe_hanrahan.tiff,False
061023R_20180207_2_1_2_csafe_boekhoff.tiff,119819R_20180328_2_1_2_csafe_boekhoff.tiff,False
127413L_20180221_2_2_1_csafe_hanrahan.tiff,072582L_20180321_2_2_2_csafe_tpashek.tiff,False
022065L_20180124_2_2_2_csafe_bryson.tiff,103485L_20180321_2_2_1_csafe_jekruse.tiff,False
100845L_20180214_2_2_2_csafe_hanrahan.tiff,120600L_20180328_2_1_1_csafe_boekhoff.tiff,False
069223R_20180207_2_2_2_csafe_boekhoff.tiff,023244R_20180228_2_2_1_csafe_boekhoff.tiff,False
117217L_20180214_2_2_1_csafe_hanrahan.tiff,065231L_20180321_2_2_1_csafe_tpashek.tiff,False
119819R_20180214_2_2_1_csafe_hanrahan.tiff,073393R_20180321_2_2_2_csafe_tpashek.tiff,False
001732L_20180124_2_1_1_csafe_jekruse.tiff,144363L_20180409_2_2_1_csafe_bpbryson.tiff,False
045684L_20180131_2_2_1_csafe_tpashek.tiff,108416L_20180328_2_2_2_csafe_tpashek.tiff,False
015651L_20180124_2_2_2_csafe_jekruse.tiff,048462L_20180319_2_1_2_csafe_bpbryson.tiff,False
160138R_20180221_2_2_1_csafe_dtmartin.tiff,077778R_20180321_2_1_2_csafe_jekruse.tiff,False
156625R_20180221_2_1_2_csafe_dtmartin.tiff,007414R_20180228_2_1_2_csafe_jekruse.tiff,False
043758L_20180214_2_1_2_csafe_jekruse.tiff,037549L_20180319_2_1_2_csafe_bpbryson.tiff,False
047902R_20180131_2_2_2_csafe_hanrahan.tiff,097195R_20180328_2_2_2_csafe_boekhoff.tiff,False
066991R_20180214_2_2_2_csafe_hanrahan.tiff,033561R_20180307_2_1_1_csafe_boekhoff.tiff,False
112374L_20180214_2_1_2_csafe_jekruse.tiff,080592L_20180321_2_2_2_csafe_jekruse.tiff,False
037549L_20180131_2_2_2_csafe_jekruse.tiff,043758L_20180319_2_2_2_csafe_bpbryson.tiff,False
067241L_20180207_2_1_2_csafe_boekhoff.tiff,065231L_20180321_2_2_1_csafe_tpashek.tiff,False
083929R_20180207_2_2_2_csafe_boekhoff.tiff,075110R_20180321_2_1_2_csafe_boekhoff.tiff,False
067241L_20180207_2_2_1_csafe_boekhoff.tiff,132499L_20180404_2_2_1_csafe_tpashek.tiff,False
018980L_20180124_2_1_1_csafe_bryson.tiff,152759L_20180409_2_2_1_csafe_bpbryson.tiff,False
037891R_20180131_2_1_1_csafe_jekruse.tiff,051739R_20180319_2_1_2_csafe_bpbryson.tiff,False
037891R_20180131_2_1_2_csafe_jekruse.tiff,018311R_20180305_2_1_2_csafe_bpbryson.tiff,False
061023R_20180207_2_2_2_csafe_boekhoff.tiff,033561R_20180307_2_1_2_csafe_boekhoff.tiff,False
130829R_20180221_2_1_1_csafe_hanrahan.tiff,004756R_20180228_2_2_2_csafe_boekhoff.tiff,False
107614R_20180214_2_2_2_csafe_tpashek.tiff,065344R_20180321_2_1_1_csafe_tpashek.tiff,False
050626L_20180131_2_1_2_csafe_jekruse.tiff,151871L_20180409_2_2_2_csafe_bpbryson.tiff,False
072582L_20180207_2_1_2_csafe_boekhoff.tiff,003271L_20180228_2_1_2_csafe_boekhoff.tiff,False
152997R_20180221_2_1_2_csafe_dtmartin.tiff,051739R_20180319_2_2_1_csafe_bpbryson.tiff,False
048462L_20180124_2_2_1_csafe_jekruse.tiff,104158L_20180402_2_2_1_csafe_bpbryson.tiff,False
013609R_20180124_2_1_1_csafe_tpashek.tiff,046560R_20180307_2_2_1_csafe_boekhoff.tiff,False
125567L_20180221_2_2_2_csafe_dtmartin.tiff,050626L_20180319_2_2_1_csafe_bpbryson.tiff,False
146360R_20180221_2_1_2_csafe_hanrahan.tiff,088597R_20180404_2_2_1_csafe_hanrahan.tiff,False
040683R_20180131_2_2_2_csafe_hanrahan.tiff,131648R_20180404_2_2_1_csafe_hanrahan.tiff,False
002898R_20180124_2_2_2_csafe_boekhoff.tiff,092115R_20180328_2_1_2_csafe_boekhoff.tiff,False
066991R_20180214_2_1_2_csafe_hanrahan.tiff,033561R_20180307_2_1_2_csafe_boekhoff.tiff,False
088621L_20180207_2_2_2_csafe_boekhoff.tiff,091734L_20180328_2_1_2_csafe_boekhoff.tiff,False
049490R_20180131_2_2_1_csafe_jekruse.tiff,063620R_20180321_2_2_1_csafe_jekruse.tiff,False
032520L_20180131_2_2_1_csafe_martin.tiff,012550L_20180307_2_2_2_csafe_jekruse.tiff,False
125567L_20180221_2_1_1_csafe_dtmartin.tiff,012550L_20180307_2_2_2_csafe_jekruse.tiff,False
046013L_20180131_2_2_2_csafe_tpashek.tiff,090160L_20180321_2_2_2_csafe_tpashek.tiff,False
146360R_20180221_2_2_2_csafe_hanrahan.tiff,108236R_20180328_2_2_2_csafe_tpashek.tiff,False
072582L_20180207_2_1_1_csafe_boekhoff.tiff,086457L_20180321_2_2_1_csafe_boekhoff.tiff,False
108236R_20180214_2_2_1_csafe_tpashek.tiff,088597R_20180404_2_2_2_csafe_hanrahan.tiff,False
032826R_20180131_2_2_2_csafe_hanrahan.tiff,137736R_20180409_2_1_1_csafe_bpbryson.tiff,False
082497L_20180207_2_2_1_csafe_boekhoff.tiff,091734L_20180328_2_1_2_csafe_boekhoff.tiff,False
119819R_20180214_2_2_2_csafe_hanrahan.tiff,021667R_20180228_2_2_1_csafe_boekhoff.tiff,False
088597R_20180207_2_2_1_csafe_boekhoff.tiff,019979R_20180228_2_2_2_csafe_boekhoff.tiff,False
060465R_20180131_2_2_2_csafe_hanrahan.tiff,065344R_20180321_2_2_2_csafe_tpashek.tiff,False
103880R_20180214_2_2_2_csafe_jekruse.tiff,089280R_20180321_2_2_1_csafe_jekruse.tiff,False
134336R_20180221_2_2_1_csafe_hanrahan.tiff,095995R_20180328_2_2_2_csafe_tpashek.tiff,False
023244R_20180124_2_2_1_csafe_boekhoff.tiff,053900R_20180307_2_2_2_csafe_boekhoff.tiff,False
097136L_20180214_2_1_1_csafe_hanrahan.tiff,148763L_20180404_2_2_2_csafe_tpashek.tiff,False
126068L_20180221_2_2_2_csafe_hanrahan.tiff,129401L_20180404_2_2_2_csafe_tpashek.tiff,False
003271L_20180124_2_1_1_csafe_boekhoff.tiff,127413L_20180404_2_1_2_csafe_tpashek.tiff,False
066782L_20180214_2_1_1_csafe_hanrahan.tiff,117217L_20180328_2_2_2_csafe_boekhoff.tiff,False
022867R_20180124_2_2_1_csafe_bryson.tiff,102420R_20180402_2_2_2_csafe_bpbryson.tiff,False
046013L_20180131_2_2_1_csafe_tpashek.tiff,067241L_20180321_2_1_1_csafe_tpashek.tiff,False
084563R_20180221_2_1_2_csafe_hanrahan.tiff,002898R_20180228_2_2_1_csafe_hanrahan.tiff,False
088621L_20180207_2_1_1_csafe_boekhoff.tiff,083749L_20180321_2_1_2_csafe_boekhoff.tiff,False
014318R_20180124_2_1_1_csafe_boekhoff.tiff,132596R_20180404_2_1_2_csafe_tpashek.tiff,False
144088R_20180221_2_2_2_csafe_dtmartin.tiff,080478R_20180321_2_1_2_csafe_jekruse.tiff,False
012352R_20180124_2_1_1_csafe_jekruse.tiff,032826R_20180319_2_1_1_csafe_bpbryson.tiff,False
027853R_20180124_2_1_1_csafe_jekruse.tiff,007414R_20180228_2_1_1_csafe_jekruse.tiff,False
083749L_20180207_2_2_1_csafe_boekhoff.tiff,148763L_20180404_2_2_1_csafe_tpashek.tiff,False
015651L_20180124_2_1_1_csafe_jekruse.tiff,039278L_20180307_2_1_1_csafe_bpbryson.tiff,False
056495L_20180131_2_1_2_csafe_tpashek.tiff,130691L_20180404_2_1_2_csafe_hanrahan.tiff,False
034323L_20180131_2_2_2_csafe_jekruse.tiff,027121L_20180305_2_1_2_csafe_bpbryson.tiff,False
053900R_20180124_2_2_2_csafe_hanrahan.tiff,047902R_20180307_2_2_2_csafe_boekhoff.tiff,False
015307R_20180124_2_2_1_csafe_jekruse.tiff,144088R_20180409_2_1_2_csafe_bpbryson.tiff,False
021667R_20180124_2_2_1_csafe_tpashek.tiff,061023R_20180321_2_1_1_csafe_tpashek.tiff,False
019979R_20180124_2_2_1_csafe_tpashek.tiff,097195R_20180328_2_2_2_csafe_boekhoff.tiff,False
053470L_20180124_2_2_1_csafe_hanrahan.tiff,095301L_20180328_2_1_1_csafe_tpashek.tiff,False
157754L_20180221_2_1_1_csafe_hanrahan.tiff,013046L_20180228_2_2_2_csafe_boekhoff.tiff,False
126068L_20180221_2_1_2_csafe_hanrahan.tiff,067241L_20180321_2_1_1_csafe_tpashek.tiff,False
105557L_20180214_2_2_2_csafe_jekruse.tiff,080592L_20180321_2_2_1_csafe_jekruse.tiff,False
021345L_20180124_2_1_2_csafe_tpashek.tiff,061703L_20180321_2_1_1_csafe_tpashek.tiff,False
116291R_20180214_2_2_1_csafe_hanrahan.tiff,068418R_20180321_2_1_1_csafe_tpashek.tiff,False
129401L_20180221_2_1_1_csafe_tpashek.tiff,014450L_20180228_2_2_2_csafe_boekhoff.tiff,False
028391R_20180124_2_1_1_csafe_boekhoff.tiff,107614R_20180328_2_1_1_csafe_boekhoff.tiff,False
048395R_20180124_2_1_2_csafe_jekruse.tiff,105050R_20180402_2_1_1_csafe_bpbryson.tiff,False
053900R_20180124_2_1_2_csafe_hanrahan.tiff,146360R_20180404_2_2_2_csafe_tpashek.tiff,False
135037L_20180221_2_1_1_csafe_dtmartin.tiff,080592L_20180321_2_1_1_csafe_jekruse.tiff,False
134336R_20180221_2_1_2_csafe_hanrahan.tiff,082317R_20180321_2_1_1_csafe_tpashek.tiff,False
065231L_20180207_2_1_2_csafe_boekhoff.tiff,067241L_20180321_2_1_1_csafe_tpashek.tiff,False
133942L_20180221_2_2_2_csafe_tpashek.tiff,013046L_20180228_2_2_2_csafe_boekhoff.tiff,False
105050R_20180214_2_1_2_csafe_jekruse.tiff,144088R_20180409_2_1_2_csafe_bpbryson.tiff,False
024113L_20180124_2_1_1_csafe_jekruse.tiff,032520L_20180319_2_1_1_csafe_bpbryson.tiff,False
020544L_20180124_2_2_2_csafe_tpashek.tiff,082497L_20180321_2_2_1_csafe_tpashek.tiff,False
028391R_20180124_2_2_2_csafe_boekhoff.tiff,093161R_20180328_2_2_1_csafe_tpashek.tiff,False
121935R_20180221_2_2_1_csafe_hanrahan.tiff,036893R_20180307_2_2_2_csafe_boekhoff.tiff,False
012352R_20180124_2_2_2_csafe_jekruse.tiff,151222R_20180409_2_2_1_csafe_bpbryson.tiff,False
048462L_20180124_2_2_2_csafe_jekruse.tiff,063912L_20180321_2_2_1_csafe_jekruse.tiff,False
098406R_20180214_2_1_1_csafe_hanrahan.tiff,053900R_20180307_2_2_1_csafe_boekhoff.tiff,False
153585R_20180226_2_2_2_csafe_bpbryson.tiff,125855R_20180409_2_1_2_csafe_bpbryson.tiff,False
097136L_20180214_2_1_2_csafe_hanrahan.tiff,053470L_20180307_2_1_1_csafe_boekhoff.tiff,False
032826R_20180131_2_1_2_csafe_hanrahan.tiff,152997R_20180409_2_1_2_csafe_bpbryson.tiff,False
091734L_20180214_2_1_2_csafe_boekhoff.tiff,088621L_20180404_2_2_2_csafe_hanrahan.tiff,False
068320L_20180207_2_1_2_csafe_boekhoff.tiff,036285L_20180307_2_2_1_csafe_boekhoff.tiff,False
002898R_20180124_2_1_2_csafe_boekhoff.tiff,072299R_20180321_2_1_1_csafe_tpashek.tiff,False
095301L_20180214_2_2_2_csafe_hanrahan.tiff,047555L_20180307_2_2_1_csafe_boekhoff.tiff,False
003271L_20180124_2_2_2_csafe_boekhoff.tiff,002054L_20180228_2_2_2_csafe_hanrahan.tiff,False
001732L_20180124_2_1_2_csafe_jekruse.tiff,105557L_20180402_2_1_1_csafe_bpbryson.tiff,False
101928L_20180214_2_2_1_csafe_hanrahan.tiff,127413L_20180404_2_1_2_csafe_tpashek.tiff,False
028882L_20180124_2_1_1_csafe_boekhoff.tiff,014450L_20180228_2_1_2_csafe_boekhoff.tiff,False
146976L_20180221_2_1_1_csafe_hanrahan.tiff,020544L_20180228_2_1_1_csafe_boekhoff.tiff,False
028391R_20180124_2_1_2_csafe_boekhoff.tiff,004756R_20180228_2_2_1_csafe_boekhoff.tiff,False
001351R_20180124_2_2_2_csafe_jekruse.tiff,039341R_20180307_2_1_2_csafe_bpbryson.tiff,False
