q,k,mated
082497L_20180111_2_2_1_csafe_hanrahan.tiff,045684L_20171106_2_2_2_csafe_tpashek.tiff,FALSE
067241L_20180207_2_2_1_csafe_boekhoff.tiff,117217L_20180328_2_1_1_csafe_boekhoff.tiff,FALSE
034323L_20180307_2_1_1_csafe_bpbryson.tiff,150455L_20180112_2_1_2_csafe_tpashek.tiff,FALSE
013609R_20171030_2_1_2_csafe_tpashek.tiff,065344R_20180321_2_1_2_csafe_tpashek.tiff,FALSE
032520L_20171110_2_1_1_csafe_bpbryson.tiff,151871L_20180409_2_1_2_csafe_bpbryson.tiff,FALSE
016503L_20171031_2_1_1_csafe_bpbryson.tiff,155765L_20180409_2_2_2_csafe_bpbryson.tiff,FALSE
090160L_20180418_2_1_2_csafe_hanrahan.tiff,033281L_20171106_2_1_2_csafe_tpashek.tiff,FALSE
019546L_20180228_2_1_1_csafe_boekhoff.tiff,052203L_20180418_2_2_2_csafe_hanrahan.tiff,FALSE
152759L_20180221_2_2_1_csafe_dtmartin.tiff,151871L_20180113_2_2_2_Suilerio-Kruse.tiff,FALSE
061703L_20180207_2_1_1_csafe_boekhoff.tiff,014450L_20171030_2_2_2_csafe_tpashek.tiff,FALSE
077082L_20180207_2_1_1_csafe_jekruse.tiff,079218L_20180113_2_1_1_Silerio_Kruse.tiff,FALSE
089280R_20180113_2_1_2_Silerio-Kruse.tiff,026973R_20180124_2_1_1_csafe_jekruse.tiff,FALSE
133101R_20180509_2_1_1_jekruse.tiff,065344R_20180111_2_2_1_csafe_hanrahan.tiff,FALSE
135037L_20180409_2_2_1_csafe_bpbryson.tiff,015651L_20180124_2_1_1_csafe_jekruse.tiff,FALSE
132596R_20180404_2_1_2_csafe_tpashek.tiff,061023R_20180207_2_2_1_csafe_boekhoff.tiff,FALSE
061023R_20180321_2_2_2_csafe_tpashek.tiff,117875R_20180214_2_2_1_csafe_hanrahan.tiff,FALSE
129401L_20180404_2_2_1_csafe_tpashek.tiff,110412L_20180214_2_2_2_csafe_tpashek.tiff,FALSE
040683R_20171106_2_1_1_csafe_tpashek.tiff,146360R_20180404_2_1_2_csafe_tpashek.tiff,FALSE
090449R_20180111_2_1_2_csafe_hanrahan.tiff,066991R_20180418_2_2_1_csafe_hanrahan.tiff,FALSE
019979R_20180228_2_2_2_csafe_boekhoff.tiff,040683R_20180418_2_2_2_csafe_tpashek.tiff,FALSE
091734L_20180502_2_2_1_tiltonm.tiff,075718L_20180509_2_1_1_tiltonm.tiff,FALSE
043442R_20171113_2_1_2_csafe_bpbryson.tiff,152997R_20180221_2_1_1_csafe_dtmartin.tiff,FALSE
144363L_20180221_2_1_1_csafe_dtmartin.tiff,039278L_20180131_2_2_1_csafe_jekruse.tiff,FALSE
066782L_20180214_2_2_2_csafe_hanrahan.tiff,110412L_20180509_2_1_2_tiltonm.tiff,FALSE
034419R_20180418_2_2_2_csafe_jekruse.tiff,150768R_20180112_2_1_2_csafe_kruse.tiff,FALSE
095301L_20180111_2_2_2_csafe_hanrahan.tiff,053470L_20171113_2_2_2_csafe_bpbryson.tiff,FALSE
152997R_20180509_2_2_1_jekruse.tiff,125855R_20180221_2_1_1_csafe_dtmartin.tiff,FALSE
155765L_20180409_2_2_2_csafe_bpbryson.tiff,027121L_20171031_2_1_1_csafe_bpbryson.tiff,FALSE
097195R_20180111_2_2_1_csafe_hanrahan.tiff,040683R_20180131_2_1_1_csafe_hanrahan.tiff,FALSE
097195R_20180328_2_1_2_csafe_boekhoff.tiff,047902R_20171113_2_2_1_csafe_bpbryson.tiff,FALSE
129652R_20180221_2_1_2_csafe_tpashek.tiff,107614R_20180328_2_1_1_csafe_boekhoff.tiff,FALSE
081815L_20180321_2_1_2_csafe_boekhoff.tiff,020544L_20180411_2_2_1_csafe_hanrahan.tiff,FALSE
090160L_20180111_2_1_1_csafe_hanrahan.tiff,054359L_20180307_2_1_2_csafe_boekhoff.tiff,FALSE
012352R_20180124_2_1_1_csafe_jekruse.tiff,137736R_20180221_2_2_1_csafe_dtmartin.tiff,FALSE
061023R_20180112_2_1_2_csafe_boekhoff.tiff,066991R_20180214_2_1_1_csafe_hanrahan.tiff,FALSE
040639L_20180418_2_1_2_csafe_tpashek.tiff,023519L_20180124_2_2_1_csafe_boekhoff.tiff,FALSE
018311R_20180305_2_1_2_csafe_bpbryson.tiff,038661R_20180418_2_2_1_csafe_jekruse.tiff,FALSE
110978R_20180509_2_2_2_tiltonm.tiff,107614R_20180214_2_1_1_csafe_tpashek.tiff,FALSE
095995R_20180328_2_1_2_csafe_tpashek.tiff,082317R_20180111_2_2_2_csafe_hanrahan.tiff,FALSE
084811L_20180321_2_1_1_csafe_tpashek.tiff,127413L_20180221_2_2_1_csafe_hanrahan.tiff,FALSE
125855R_20180113_2_2_1_Silerio-Kruse.tiff,151222R_20180509_2_1_2_jekruse.tiff,FALSE
023519L_20180411_2_2_2_csafe_hanrahan.tiff,131974L_20180221_2_1_1_csafe_tpashek.tiff,FALSE
051403L_20180131_2_1_1_csafe_jekruse.tiff,012550L_20180307_2_1_1_csafe_jekruse.tiff,FALSE
130691L_20180111_2_1_1_csafe_boekhoff.tiff,060706L_20180307_2_2_1_csafe_boekhoff.tiff,FALSE
110978R_20180214_2_2_2_csafe_tpashek.tiff,090449R_20180418_2_1_2_csafe_hanrahan.tiff,FALSE
091734L_20180214_2_1_1_csafe_boekhoff.tiff,083749L_20180111_2_2_1_csafe_hanrahan.tiff,FALSE
077082L_20180112_2_1_2_csafe_jekruse.tiff,079218L_20180113_2_2_2_Silerio_Kruse.tiff,FALSE
125855R_20180509_2_1_1_jekruse.tiff,032826R_20180319_2_2_2_csafe_bpbryson.tiff,FALSE
077082L_20180207_2_1_2_csafe_jekruse.tiff,160197L_20180221_2_1_1_csafe_dtmartin.tiff,FALSE
150768R_20180409_2_1_1_csafe_bpbryson.tiff,155006R_20180113_2_1_2_csafe_Silerio-Kruse.tiff,FALSE
146976L_20180221_2_2_1_csafe_hanrahan.tiff,040639L_20171106_2_2_1_csafe_tpashek.tiff,FALSE
019546L_20180411_2_2_1_csafe_hanrahan.tiff,088621L_20180425_2_2_1_csafe_boekhoff.tiff,FALSE
016503L_20171031_2_2_2_csafe_bpbryson.tiff,027121L_20180305_2_1_2_csafe_bpbryson.tiff,FALSE
003271L_20180411_2_2_2_csafe_tpashek.tiff,072582L_20180425_2_2_1_jekruse.tiff,FALSE
036285L_20180307_2_2_1_csafe_boekhoff.tiff,100845L_20180111_2_2_1_csafe_boekhoff.tiff,FALSE
093161R_20180214_2_2_2_csafe_tpashek.tiff,013609R_20180228_2_1_1_csafe_boekhoff.tiff,FALSE
117875R_20180502_2_1_2_tiltonm.tiff,021667R_20180124_2_1_1_csafe_tpashek.tiff,FALSE
108416L_20180214_2_1_2_csafe_tpashek.tiff,023519L_20180124_2_2_2_csafe_boekhoff.tiff,FALSE
137736R_20180409_2_1_2_csafe_bpbryson.tiff,125855R_20180409_2_2_2_csafe_bpbryson.tiff,FALSE
001351R_20180228_2_2_1_csafe_jekruse.tiff,135791R_20180409_2_2_2_csafe_bpbryson.tiff,FALSE
153514L_20180113_2_1_2_Silerio-Kruse.tiff,032520L_20180131_2_1_1_csafe_martin.tiff,FALSE
125567L_20180221_2_2_1_csafe_dtmartin.tiff,151871L_20180113_2_1_1_Silerio-Kruse.tiff,FALSE
131648R_20180221_2_2_1_csafe_tpashek.tiff,023244R_20180124_2_1_2_csafe_boekhoff.tiff,FALSE
001351R_20180124_2_1_1_csafe_jekruse.tiff,048395R_20180418_2_2_1_csafe_jekruse.tiff,FALSE
066782L_20180418_2_2_2_csafe_hanrahan.tiff,090160L_20180321_2_2_2_csafe_tpashek.tiff,FALSE
155006R_20180409_2_2_1_csafe_bpbryson.tiff,034419R_20180131_2_1_1_csafe_jekruse.tiff,FALSE
048395R_20171113_2_1_2_csafe_bpbryson.tiff,063620R_20180214_2_1_2_csafe_jekruse.tiff,FALSE
014450L_20171030_2_2_1_csafe_tpashek.tiff,004888L_20180124_2_2_1_csafe_boekhoff.tiff,FALSE
065344R_20180111_2_1_2_csafe_hanrahan.tiff,140459R_20180111_2_2_1_csafe_boekhoff.tiff,FALSE
121935R_20180502_2_1_1_jekruse.tiff,087785R_20180425_2_1_2_csafe_boekhoff.tiff,FALSE
107614R_20180502_2_2_1_tiltonm.tiff,126848R_20180111_2_1_2_csafe_boekhoff.tiff,FALSE
066991R_20180418_2_2_1_csafe_hanrahan.tiff,117875R_20180111_2_2_1_csafe_boekhoff.tiff,FALSE
120600L_20180214_2_2_2_csafe_hanrahan.tiff,116404L_20180328_2_1_2_csafe_boekhoff.tiff,FALSE
022065L_20180305_2_1_2_csafe_bpbryson.tiff,112374L_20180214_2_1_2_csafe_jekruse.tiff,FALSE
138246L_20180409_2_1_1_csafe_bpbryson.tiff,077082L_20180207_2_1_1_csafe_jekruse.tiff,FALSE
084811L_20180221_2_2_1_csafe_hanrahan.tiff,101928L_20180501_2_1_2_tiltonm.tiff,FALSE
003859R_20171027_2_1_2_csafe_tpashek.tiff,025004R_20180411_2_2_2_csafe_tpashek.tiff,FALSE
019979R_20180124_2_2_1_csafe_tpashek.tiff,045804R_20180418_2_1_1_csafe_tpashek.tiff,FALSE
039341R_20180307_2_2_2_csafe_bpbryson.tiff,049490R_20180319_2_1_2_csafe_bpbryson.tiff,FALSE
155765L_20180509_2_1_2_jekruse.tiff,156914L_20180113_2_2_1_Silerio-Kruse.tiff,FALSE
150768R_20180221_2_1_1_csafe_dtmartin.tiff,155006R_20180226_2_1_1_csafe_bpbryson.tiff,FALSE
053900R_20180307_2_1_1_csafe_boekhoff.tiff,148647R_20180111_2_1_1_csafe_boekhoff.tiff,FALSE
072582L_20180425_2_1_2_jekruse.tiff,002054L_20171027_2_1_1_csafe_tpashek.tiff,FALSE
150768R_20180502_2_1_1_jekruse.tiff,156625R_20180113_2_2_2_Silerio-Kruse.tiff,FALSE
022065L_20171031_2_1_1_csafe_bpbryson.tiff,039278L_20171113_2_2_1_csafe_bpbryson.tiff,FALSE
097136L_20180328_2_2_2_csafe_boekhoff.tiff,088621L_20180207_2_2_1_csafe_boekhoff.tiff,FALSE
081815L_20180111_2_2_1_csafe_hanrahan.tiff,069055L_20180502_2_1_1_tiltonm.tiff,FALSE
019979R_20180124_2_2_2_csafe_tpashek.tiff,047902R_20180418_2_1_2_csafe_hanrahan.tiff,FALSE
044022R_20180418_2_1_2_csafe_jekruse.tiff,138432R_20180113_2_1_1_Silerio-Kruse.tiff,FALSE
063912L_20180214_2_2_2_csafe_jekruse.tiff,105557L_20180214_2_2_2_csafe_jekruse.tiff,FALSE
080592L_20180207_2_2_2_csafe_jekruse.tiff,015651L_20180124_2_2_1_csafe_jekruse.tiff,FALSE
100125R_20180214_2_2_2_csafe_hanrahan.tiff,120425R_20180328_2_2_2_csafe_boekhoff.tiff,FALSE
019546L_20171030_2_2_2_csafe_tpashek.tiff,040639L_20180131_2_1_2_csafe_hanrahan.tiff,FALSE
041672R_20180131_2_1_2_csafe_tpashek.tiff,023244R_20180411_2_1_2_csafe_hanrahan.tiff,FALSE
126068L_20180404_2_1_1_csafe_hanrahan.tiff,066782L_20180418_2_1_2_csafe_hanrahan.tiff,FALSE
045684L_20180307_2_2_1_csafe_boekhoff.tiff,023519L_20180411_2_2_1_csafe_hanrahan.tiff,FALSE
077082L_20180112_2_1_1_csafe_jekruse.tiff,160197L_20180113_2_2_2_Silerio-Kruse.tiff,FALSE
090449R_20180321_2_2_1_csafe_tpashek.tiff,056968R_20180131_2_1_2_csafe_tpashek.tiff,FALSE
086927R_20180321_2_2_1_csafe_boekhoff.tiff,101662R_20180501_2_1_1_tiltonm.tiff,FALSE
007961L_20180124_2_1_2_csafe_bryson.tiff,155765L_20180113_2_2_1_Silerio-Kruse.tiff,FALSE
103485L_20180113_2_1_2_Silerio-Kruse.tiff,063912L_20180321_2_2_1_csafe_jekruse.tiff,FALSE
012550L_20180307_2_2_2_csafe_jekruse.tiff,037549L_20171113_2_1_1_csafe_bpbryson.tiff,FALSE
061023R_20180207_2_1_1_csafe_boekhoff.tiff,110978R_20180328_2_2_1_csafe_tpashek.tiff,FALSE
037549L_20180319_2_2_1_csafe_bpbryson.tiff,076275L_20180226_2_1_2_csafe_bpbryson.tiff,FALSE
069223R_20180207_2_2_1_csafe_boekhoff.tiff,083929R_20180207_2_1_1_csafe_boekhoff.tiff,FALSE
082497L_20180425_2_1_2_csafe_boekhoff.tiff,045684L_20171106_2_1_2_csafe_tpashek.tiff,FALSE
061703L_20180112_2_2_2_csafe_boekhoff.tiff,129401L_20180404_2_2_2_csafe_tpashek.tiff,FALSE
082497L_20180321_2_1_1_csafe_tpashek.tiff,134426L_20180502_2_2_1_jekruse.tiff,FALSE
023519L_20180124_2_2_1_csafe_boekhoff.tiff,075718L_20180321_2_1_1_csafe_boekhoff.tiff,FALSE
093150L_20180214_2_1_1_csafe_tpashek.tiff,132499L_20180425_2_2_2_jekruse.tiff,FALSE
012352R_20180124_2_1_2_csafe_jekruse.tiff,050277R_20180319_2_1_1_csafe_bpbryson.tiff,FALSE
103485L_20180214_2_2_2_csafe_jekruse.tiff,089078L_20180425_2_2_1_csafe_jekruse.tiff,FALSE
021345L_20180228_2_1_1_csafe_boekhoff.tiff,054359L_20180307_2_2_1_csafe_boekhoff.tiff,FALSE
051739R_20180418_2_2_1_csafe_jekruse.tiff,024000R_20171031_2_1_2_csafe_bpbryson.tiff,FALSE
081247R_20180111_2_1_2_csafe_hanrahan.tiff,088597R_20180404_2_2_1_csafe_hanrahan.tiff,FALSE
138246L_20180221_2_2_2_csafe_dtmartin.tiff,044430L_20180418_2_1_2_csafe_jekruse.tiff,FALSE
013046L_20180411_2_1_1_csafe_tpashek.tiff,067241L_20180321_2_1_1_csafe_tpashek.tiff,FALSE
025004R_20180411_2_2_1_csafe_tpashek.tiff,084563R_20180321_2_2_2_csafe_tpashek.tiff,FALSE
015307R_20180124_2_1_2_csafe_jekruse.tiff,048395R_20180124_2_2_1_csafe_jekruse.tiff,FALSE
023519L_20180411_2_1_1_csafe_hanrahan.tiff,040639L_20180307_2_2_1_csafe_boekhoff.tiff,FALSE
157104R_20180502_2_1_2_jekruse.tiff,028391R_20180411_2_1_2_csafe_tpashek.tiff,FALSE
043758L_20180319_2_1_2_csafe_bpbryson.tiff,018980L_20180124_2_2_1_csafe_bryson.tiff,FALSE
043758L_20171113_2_1_2_csafe_bpbryson.tiff,152759L_20180221_2_2_2_csafe_dtmartin.tiff,FALSE
137736R_20180221_2_2_2_csafe_dtmartin.tiff,125855R_20180113_2_1_2_Silerio-Kruse.tiff,FALSE
039278L_20180418_2_2_2_csafe_jekruse.tiff,135037L_20180221_2_2_2_csafe_dtmartin.tiff,FALSE
018311R_20180124_2_2_1_csafe_bryson.tiff,037891R_20171113_2_2_2_csafe_bpbryson.tiff,FALSE
150455L_20180112_2_2_2_csafe_kruse.tiff,007961L_20171031_2_1_1_csafe_bpbryson.tiff,FALSE
027121L_20180124_2_1_2_csafe_jekruse.tiff,016503L_20180305_2_2_2_csafe_bpbryson.tiff,FALSE
007414R_20180124_2_1_1_csafe_bryson.tiff,034419R_20180307_2_2_1_csafe_bpbryson.tiff,FALSE
110978R_20180328_2_2_2_csafe_tpashek.tiff,067149R_20180207_2_1_1_csafe_boekhoff.tiff,FALSE
092115R_20180509_2_1_2_tiltonm.tiff,072299R_20180111_2_1_2_csafe_hanrahan.tiff,FALSE
028882L_20180411_2_1_2_csafe_tpashek.tiff,065231L_20180418_2_2_2_csafe_hanrahan.tiff,FALSE
021345L_20171030_2_2_1_csafe_tpashek.tiff,117217L_20180214_2_1_2_csafe_hanrahan.tiff,FALSE
013046L_20180124_2_1_1_csafe_tpashek.tiff,067241L_20180425_2_2_2_csafe_boekhoff.tiff,FALSE
046013L_20180523_2_2_1_tiltonm.tiff,140634L_20180111_2_2_2_csafe_boekhoff.tiff,FALSE
082497L_20180321_2_2_1_csafe_tpashek.tiff,083749L_20180111_2_2_2_csafe_hanrahan.tiff,FALSE
131648R_20180221_2_1_2_csafe_tpashek.tiff,047902R_20180418_2_2_1_csafe_hanrahan.tiff,FALSE
088597R_20180425_2_2_1_csafe_boekhoff.tiff,047902R_20180418_2_1_2_csafe_hanrahan.tiff,FALSE
100125R_20180502_2_2_2_tiltonm.tiff,087785R_20180425_2_1_1_csafe_boekhoff.tiff,FALSE
014318R_20180228_2_1_2_csafe_boekhoff.tiff,046560R_20180131_2_1_2_csafe_tpashek.tiff,FALSE
054987R_20180307_2_1_1_csafe_boekhoff.tiff,090449R_20180418_2_1_2_csafe_hanrahan.tiff,FALSE
090160L_20180207_2_2_1_csafe_boekhoff.tiff,110412L_20180214_2_2_1_csafe_tpashek.tiff,FALSE
025677L_20180131_2_1_1_csafe_hanrahan.tiff,086457L_20180111_2_1_1_csafe_hanrahan.tiff,FALSE
134336R_20180111_2_2_1_csafe_boekhoff.tiff,041672R_20180307_2_2_2_csafe_boekhoff.tiff,FALSE
082317R_20180425_2_1_1_csafe_boekhoff.tiff,041672R_20180307_2_2_1_csafe_boekhoff.tiff,FALSE
012352R_20180502_2_2_2_csafe_jekruse.tiff,032826R_20180131_2_1_2_csafe_hanrahan.tiff,FALSE
025004R_20180411_2_2_2_csafe_tpashek.tiff,003859R_20180411_2_1_2_csafe_tpashek.tiff,FALSE
075110R_20180207_2_1_1_csafe_boekhoff.tiff,134336R_20180404_2_1_1_csafe_tpashek.tiff,FALSE
093161R_20180328_2_1_2_csafe_tpashek.tiff,060465R_20180131_2_1_1_csafe_hanrahan.tiff,FALSE
045684L_20180418_2_2_1_csafe_tpashek.tiff,053470L_20180418_2_1_1_csafe_hanrahan.tiff,FALSE
105557L_20180214_2_1_1_csafe_jekruse.tiff,135037L_20180113_2_1_2_Silerio-Kruse.tiff,FALSE
048395R_20171113_2_1_1_csafe_bpbryson.tiff,080478R_20180425_2_1_2_csafe_jekruse.tiff,FALSE
084563R_20180321_2_2_1_csafe_tpashek.tiff,092115R_20180328_2_2_2_csafe_boekhoff.tiff,FALSE
135037L_20180409_2_2_2_csafe_bpbryson.tiff,048462L_20180319_2_2_2_csafe_bpbryson.tiff,FALSE
068418R_20180425_2_1_2_csafe_boekhoff.tiff,036893R_20180418_2_1_1_csafe_tpashek.tiff,FALSE
087354L_20180207_2_2_1_csafe_boekhoff.tiff,036285L_20171106_2_1_1_csafe_tpashek.tiff,FALSE
131974L_20180502_2_1_1_jekruse.tiff,008204L_20180411_2_2_2_csafe_tpashek.tiff,FALSE
082317R_20180207_2_1_1_csafe_boekhoff.tiff,023244R_20171030_2_1_1_csafe_tpashek.tiff,FALSE
053470L_20180307_2_2_2_csafe_boekhoff.tiff,082497L_20180321_2_2_1_csafe_tpashek.tiff,FALSE
021667R_20180418_2_2_1_csafe_tpashek.tiff,046560R_20180307_2_1_2_csafe_boekhoff.tiff,FALSE
025004R_20171030_2_2_1_csafe_tpashek.tiff,086927R_20180321_2_1_2_csafe_boekhoff.tiff,FALSE
138432R_20180113_2_2_1_Silerio-Kruse.tiff,160138R_20180221_2_1_1_csafe_dtmartin.tiff,FALSE
033281L_20180131_2_1_1_csafe_hanrahan.tiff,107599L_20180111_2_1_2_csafe_boekhoff.tiff,FALSE
008475R_20180228_2_1_2_csafe_boekhoff.tiff,053900R_20171113_2_2_2_csafe_bpbryson.tiff,FALSE
088621L_20180111_2_1_2_csafe_hanrahan.tiff,040639L_20180131_2_2_1_csafe_hanrahan.tiff,FALSE
157754L_20180502_2_1_1_jekruse.tiff,126068L_20180221_2_2_1_csafe_hanrahan.tiff,FALSE
067149R_20180321_2_2_1_csafe_tpashek.tiff,107614R_20180214_2_2_1_csafe_tpashek.tiff,FALSE
091173R_20180111_2_2_2_csafe_hanrahan.tiff,075110R_20180321_2_1_2_csafe_boekhoff.tiff,FALSE
131974L_20180111_2_2_1_csafe_boekhoff.tiff,098084L_20180328_2_1_2_csafe_boekhoff.tiff,FALSE
110412L_20180214_2_1_2_csafe_tpashek.tiff,065231L_20180418_2_2_2_csafe_hanrahan.tiff,FALSE
056968R_20180307_2_2_2_csafe_boekhoff.tiff,013609R_20171030_2_2_2_csafe_tpashek.tiff,FALSE
105557L_20180214_2_1_2_csafe_jekruse.tiff,001732L_20180124_2_1_2_csafe_jekruse.tiff,FALSE
133942L_20180221_2_2_1_csafe_tpashek.tiff,066782L_20180214_2_1_2_csafe_hanrahan.tiff,FALSE
015651L_20180411_2_1_2_csafe_jekruse.tiff,089078L_20180113_2_1_1_Silerio-Kruse.tiff,FALSE
097136L_20180328_2_2_1_csafe_boekhoff.tiff,134426L_20180404_2_1_2_csafe_tpashek.tiff,FALSE
153585R_20180226_2_1_1_csafe_bpbryson.tiff,125855R_20180409_2_2_2_csafe_bpbryson.tiff,FALSE
083929R_20180425_2_2_2_tiltonm.tiff,075110R_20180321_2_1_1_csafe_boekhoff.tiff,FALSE
045804R_20171106_2_2_1_csafe_tpashek.tiff,097195R_20180214_2_1_1_csafe_hanrahan.tiff,FALSE
073367L_20180425_2_2_2_csafe_boekhoff.tiff,133942L_20180509_2_1_2_jekruse.tiff,FALSE
100125R_20180214_2_2_1_csafe_hanrahan.tiff,087785R_20180111_2_1_1_csafe_hanrahan.tiff,FALSE
049490R_20171113_2_2_1_csafe_bpbryson.tiff,039341R_20180418_2_2_1_csafe_jekruse.tiff,FALSE
127153R_20180221_2_2_2_csafe_hanrahan.tiff,072299R_20180425_2_1_1_jekruse.tiff,FALSE
034419R_20180131_2_1_2_csafe_jekruse.tiff,156625R_20180221_2_1_1_csafe_dtmartin.tiff,FALSE
155765L_20180409_2_1_1_csafe_bpbryson.tiff,156914L_20180113_2_2_2_Silerio-Kruse.tiff,FALSE
130829R_20180221_2_1_1_csafe_hanrahan.tiff,132596R_20180404_2_2_2_csafe_tpashek.tiff,FALSE
148763L_20180502_2_2_2_jekruse.tiff,108416L_20180214_2_1_1_csafe_tpashek.tiff,FALSE
045804R_20180418_2_1_2_csafe_tpashek.tiff,098406R_20180214_2_2_2_csafe_hanrahan.tiff,FALSE
027121L_20180124_2_2_2_csafe_jekruse.tiff,155765L_20180409_2_2_2_csafe_bpbryson.tiff,FALSE
022065L_20171031_2_2_1_csafe_bpbryson.tiff,015651L_20171031_2_1_2_csafe_bpbryson.tiff,FALSE
138246L_20180502_2_2_1_jekruse.tiff,160197L_20180113_2_1_1_Silerio-Kruse.tiff,FALSE
004888L_20180228_2_2_1_csafe_boekhoff.tiff,033281L_20180509_2_1_1_tiltonm.tiff,FALSE
156625R_20180409_2_1_2_csafe_bpbryson.tiff,034419R_20180131_2_2_2_csafe_jekruse.tiff,FALSE
081247R_20180425_2_1_2_csafe_boekhoff.tiff,108236R_20180502_2_2_2_tiltonm.tiff,FALSE
008204L_20171030_2_1_2_csafe_tpashek.tiff,148763L_20180111_2_2_2_csafe_boekhoff.tiff,FALSE
108416L_20180111_2_1_2_csafe_boekhoff.tiff,148763L_20180502_2_2_1_jekruse.tiff,FALSE
040639L_20171106_2_2_2_csafe_tpashek.tiff,108416L_20180502_2_1_2_tiltonm.tiff,FALSE
039278L_20171113_2_1_1_csafe_bpbryson.tiff,135037L_20180409_2_2_2_csafe_bpbryson.tiff,FALSE
075110R_20180111_2_2_2_csafe_hanrahan.tiff,069223R_20180111_2_2_2_csafe_hanrahan.tiff,FALSE
008475R_20171030_2_1_2_csafe_tpashek.tiff,097195R_20180111_2_2_2_csafe_hanrahan.tiff,FALSE
112374L_20180402_2_2_2_csafe_bpbryson.tiff,089078L_20180131_2_1_2_csafe_jekruse.tiff,FALSE
047902R_20180418_2_1_2_csafe_hanrahan.tiff,088597R_20180425_2_2_1_csafe_boekhoff.tiff,FALSE
001732L_20171031_2_2_2_csafe_bpbryson.tiff,026920L_20171031_2_1_2_csafe_bpbryson.tiff,FALSE
097136L_20180111_2_1_2_csafe_hanrahan.tiff,023519L_20180228_2_1_1_csafe_boekhoff.tiff,FALSE
089280R_20180113_2_2_1_Silerio-Kruse.tiff,026973R_20180411_2_2_2_csafe_jekruse.tiff,FALSE
108236R_20180214_2_2_1_csafe_tpashek.tiff,082317R_20180207_2_2_2_csafe_boekhoff.tiff,FALSE
003271L_20180228_2_2_1_csafe_boekhoff.tiff,025677L_20180411_2_1_2_csafe_tpashek.tiff,FALSE
048462L_20180124_2_2_1_csafe_jekruse.tiff,063912L_20180112_2_1_1_csafe_jekruse.tiff,FALSE
022867R_20180411_2_2_1_csafe_jekruse.tiff,039341R_20180307_2_1_1_csafe_bpbryson.tiff,FALSE
